page,title,brand,category,url,image_url,ingredients,quick_analysis,safety_score,link_shopee,link_lazada
206,Tinh chất bảo vệ da Triple Oxygen Radiant Protection Energizing Serum,Bliss,Chăm sóc damặt,https://beauty.chanhtuoi.com/san-pham/bliss/triple-oxygen-radiant-protection-energizing-serum,https://cdn.chanhtuoi.com/uploads/2022/11/triple-oxygen-radiant-protection-energizing-serum.jpg.webp,"Water, Fragrance, Glycerin, Phenoxyethanol, Iron Oxides, Titanium Dioxide, Mica, Dimethicone, Caprylyl Glycol, Disodium Edta, Xanthan Gum, Limonene, Sodium Benzoate, Butylene Glycol, Potassium Sorbate, Sodium Hyaluronate, Tin Oxide, Lecithin, Squalane, Glycine Soja (Soybean) Oil, Citral, Hydroxyethylcellulose, Chlorphenesin, Pentylene Glycol, Dimethiconol, Polysorbate 60, Tetrahexyldecyl Ascorbate, Hydrolyzed Wheat Protein, Hydrogenated Lecithin, Vitis Vinifera (Grape) Seed Extract, Glucose, Cyclodextrin, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Perfluorodecalin, Sodium Potassium Aluminum Silicate, Tripeptide 1, Synthetic Sapphire, Perfluorohexane, Tetrahydrodiferuloylmethane, Decarboxy Carnosine Hcl, Tetrahydrobisdemethoxydiferuloylmethane, Tetrahydrodemethoxydiferuloylmethane, Hexapeptide 2, Perfluoroperhydrophenanthrene, Perfluorodimethylcyclohexane, Tocopherol (Vitamin E), Ethylbisiminomethylguaiacol Manganese Chloride, Silica, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyl Taurate Copolymer, Allium Sativum (Garlic) Bulb Extract, Euterpe Oleracea Fruit Extract, Hydrolyzed Soy Protein, Punica Granatum Extract, Chondrus Crispus (Carrageenan), Lepidium Sativum Sprout Extract, Saccharomyces/Xylinum/Black Tea Ferment, Rhizophora Mangle Bark Extract, 1,2 Hexanediol",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (74%) - Vừa (21%) - Cao (2%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DBliss_Tinh_ch%E1%BA%A5t_b%E1%BA%A3o_v%E1%BB%87_da_Triple_Oxygen_Radiant_Protection_Energizing_Serum&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fbliss%2Ftriple-oxygen-radiant-protection-energizing-serum,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DBliss%20Tinh%20ch%E1%BA%A5t%20b%E1%BA%A3o%20v%E1%BB%87%20da%20Triple%20Oxygen%20Radiant%20Protection%20Energizing%20Serum&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fbliss%2Ftriple-oxygen-radiant-protection-energizing-serum
206,Kem dưỡng da mặt dạng gel TONYMOLY Panda's Dream Moisture Gel Cream,TonyMoly,Chăm sóc damặt,https://beauty.chanhtuoi.com/san-pham/tonymoly/tonymoly-pandas-dream-moisture-gel-cream,https://cdn.chanhtuoi.com/uploads/23/06/tonymoly-pandas-dream-moisture-gel-cream_front_photo_original.jpeg.webp,"Water, Glyceryl Polymethacrylate, Silica, Methyl Gluceth 10, Bambusa Vulgaris Shoot Extract, Borago Officinalis Extract, Lavandula Angustifolia (Lavender) Flower Extract, Melaleuca Alternifolia (Tea Tree) Extract, Bambusa Arundinacea Juice, Malachite Extract, Butylene Glycol, Acrylates/ C10 30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Ppg 26 Buteth 26, Peg 40 Hydrogenated Castor Oil, Ethylhexylglycerin, 1,2-Hexanediol, Disodium Edta, Alcohol, Potassium Hydroxide, Phenoxyethanol, Fragrance",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (77%) - Vừa (14%) - Cao (5%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DTonyMoly_Kem_d%C6%B0%E1%BB%A1ng_da_m%E1%BA%B7t_d%E1%BA%A1ng_gel_TONYMOLY_Panda%27s_Dream_Moisture_Gel_Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Ftonymoly%2Ftonymoly-pandas-dream-moisture-gel-cream,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DTonyMoly%20Kem%20d%C6%B0%E1%BB%A1ng%20da%20m%E1%BA%B7t%20d%E1%BA%A1ng%20gel%20TONYMOLY%20Panda%27s%20Dream%20Moisture%20Gel%20Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Ftonymoly%2Ftonymoly-pandas-dream-moisture-gel-cream
206,Dưỡng da (dạng nhũ tương) IT'S SKIN Hyaluronic Acid Moisture Emulsion,It's Skin,Chăm sóc da mặt,https://beauty.chanhtuoi.com/san-pham/its-skin/its-skin-hyaluronic-acid-moisture-emulsion,https://cdn.chanhtuoi.com/uploads/23/06/its-skin-hyaluronic-acid-moisture-emulsion_front_photo_original.jpeg.webp,"Water, Glycerin, Sodium Hyaluronate, Dimethicone, Butylene Glycol, Cyclomethicone, Dimethicone/ Vinyl Dimethicone Crosspolymer, Malpighia Emarginata (Acerola) Fruit Extract, Peg 11 Methyl Ether Dimethicone, Vaccinium Angustifolium (Blueberry) Fruit Extract, Carbomer, Triethanolamine, Chlorphenesin, Caprylyl Glycol, Fragrance, Ethylhexylglycerin, C12 14 Pareth 12, Panthenol, Tocopheryl Acetate, Disodium Edta, Hibiscus Sabdariffa Flower Extract",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (64%) - Vừa (27%) - Cao (5%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2FD%C6%B0%E1%BB%A1ng-%E1%BA%A9m-d%E1%BA%A1ng-s%E1%BB%AFa-%C4%91%C6%B0%E1%BB%9Dng-Moisture-Emulsion-It%27s-Skin-%E2%93%90-Hyaluronic-Acid-Moisture-Emulsion-150ml-i.477188628.20352307786&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fits-skin%2Fits-skin-hyaluronic-acid-moisture-emulsion,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DIt%27s%20Skin%20D%C6%B0%E1%BB%A1ng%20da%20%28d%E1%BA%A1ng%20nh%C5%A9%20t%C6%B0%C6%A1ng%29%20IT%27S%20SKIN%20Hyaluronic%20Acid%20Moisture%20Emulsion&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fits-skin%2Fits-skin-hyaluronic-acid-moisture-emulsion
206,Kem phục hồi da Hayashi System 911 Leave In Repair Cream,Hayashi,Sản phẩm đặc trị dành cho tóc,https://beauty.chanhtuoi.com/san-pham/hayashi/system-911-leave-in-repair-cream,https://cdn.chanhtuoi.com/uploads/2022/12/tai-xuong-4-50.jpg.webp,"Water, Fragrance, Glycerin, Phenoxyethanol, Citric Acid, Panthenol, Methylparaben, Triethanolamine, Cetrimonium Chloride, Chlorphenesin, Peg 40 Hydrogenated Castor Oil, Polyquaternium 10, Sodium Pca, Hydrolyzed Wheat Protein, Peg 12 Dimethicone, Ppg 26 Buteth 26, Polyquaternium 4, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (53%) - Vừa (37%) - Cao (5%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DHayashi_Kem_ph%E1%BB%A5c_h%E1%BB%93i_da_Hayashi_System_911_Leave_In_Repair_Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fhayashi%2Fsystem-911-leave-in-repair-cream,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DHayashi%20Kem%20ph%E1%BB%A5c%20h%E1%BB%93i%20da%20Hayashi%20System%20911%20Leave%20In%20Repair%20Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fhayashi%2Fsystem-911-leave-in-repair-cream
206,Kem dưỡng da tay và móng Nuxe Hand and Nail Cream,Nuxe,Kem dưỡng tay,https://beauty.chanhtuoi.com/san-pham/nuxe/nuxe-hand-and-nail-cream,https://cdn.chanhtuoi.com/uploads/23/06/nuxe-hand-and-nail-cream_front_photo_original.jpeg.webp,"Water, Cocos Nucifera (Coconut) Oil, Dimethicone, Glycerin, Pentylene Glycol, Propylene Glycol Dicaprylate/Dicaprate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Behenyl Alcohol, Arachidyl Alcohol, Cetearyl Alcohol, Beeswax, Honey, Persea Gratissima (Avocado) Oil, Tocopherol, Fragrance, Coco Glucoside, Caprylic/ Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Tocopheryl Acetate, Arachidyl Glucoside, Carbomer, Glycine Soja (Soybean) Oil, Ethylhexylglycerin, Caprylyl Glycol, Allantoin, Butyrospermum Parkii (Shea Butter) Extract, 1,2-Hexanediol, Tetrasodium Glutamate Diacetate, Sodium Hydroxide, Argania Spinosa (Argan) Kernel Oil, Calendula Officinalis Flower Extract, Spent Grain Wax, Tropolone",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (85%) - Vừa (9%) - Cao (3%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DNuxe_Kem_d%C6%B0%E1%BB%A1ng_da_tay_v%C3%A0_m%C3%B3ng_Nuxe_Hand_and_Nail_Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fnuxe%2Fnuxe-hand-and-nail-cream,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DNuxe%20Kem%20d%C6%B0%E1%BB%A1ng%20da%20tay%20v%C3%A0%20m%C3%B3ng%20Nuxe%20Hand%20and%20Nail%20Cream&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fnuxe%2Fnuxe-hand-and-nail-cream
207,Tẩy da chết Andalou Naturals Clear Skin Lemon Sugar Facial Scrub,Andalou Naturals,Chăm sóc da mặt,https://beauty.chanhtuoi.com/san-pham/andalou-naturals/andalou-naturals-clear-skin-lemon-sugar-facial-scrub,https://cdn.chanhtuoi.com/uploads/23/06/andalou-naturals-clear-skin-lemon-sugar-facial-scrub_front_photo_original.jpeg.webp,"Saccharum Officinarum (Sugar Cane) Juice, Vegetable Glycerin, Cocos Nucifera (Coconut) Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Water, Cetearyl Alcohol, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Lecithin, Magnesium Ascorbyl Phosphate, Tocopherol, Manuka Honey, Oleic Acid, Salix Alba (Willow) Bark Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Cyamopsis Tetragonoloba (Guar) Gum, Decyl Glucoside, Cetearyl Glucoside, Camellia Sinensis Leaf Extract, Phenethyl Alcohol, Ethylhexylglycerin, Citrus Limon (Lemon) Peel Oil, Cananga Odorata (Ylang Ylang) Flower Oil",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (71%) - Vừa (11%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DAndalou_Naturals_T%E1%BA%A9y_da_ch%E1%BA%BFt_Andalou_Naturals_Clear_Skin_Lemon_Sugar_Facial_Scrub&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fandalou-naturals%2Fandalou-naturals-clear-skin-lemon-sugar-facial-scrub,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fproducts%2Fkem-lam-sach-te-bao-chet-chanh-duong-cho-da-dau-andalou-naturals-clear-skin-lemon-sugar-facial-scrub-50g-i1254213350-s4678079512.html&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fandalou-naturals%2Fandalou-naturals-clear-skin-lemon-sugar-facial-scrub
207,Tẩy da chết Burt's Bees Peach & Willow Bark Deep Pore Scrub,Burt's Bees,Chăm sóc da mặt,https://beauty.chanhtuoi.com/san-pham/burts-bees/burts-bees-peach-willow-bark-deep-pore-scrub,https://cdn.chanhtuoi.com/uploads/23/06/burts-bees-peach-willow-bark-deep-pore-scrub_front_photo_original.jpeg.webp,"Water, Vitis Vinifera (Grape) Seed Oil, Stearic Acid, Glycerin, Prunus Persica (Peach) Seed Powder, Cocos Nucifera (Coconut) Oil, Sodium Borate, Fragrance, Salix Nigra (Willow) Bark Extract, Glucose, Anthemis Nobilis (Chamomile) Flower Extract, Hydrastis Canadensis (Golden Seal) Extract, Zingiber Officinale (Ginger) Root Extract, Fucus Vesiculosus Extract, Xanthan Gum, Sucrose Stearate, Glucose Oxidase, Lactoperoxidase",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (89%) - Vừa (6%) - Cao (6%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DBurt%27s_Bees_T%E1%BA%A9y_da_ch%E1%BA%BFt_Burt%27s_Bees_Peach_%26_Willow_Bark_Deep_Pore_Scrub&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fburts-bees%2Fburts-bees-peach-willow-bark-deep-pore-scrub,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DBurt%27s%20Bees%20T%E1%BA%A9y%20da%20ch%E1%BA%BFt%20Burt%27s%20Bees%20Peach%20%26%20Willow%20Bark%20Deep%20Pore%20Scrub&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fburts-bees%2Fburts-bees-peach-willow-bark-deep-pore-scrub
207,Kem phục hồi da Klavuu Sensitive Care Sea Silt Repair Cream,KLAVUU,Chăm sóc damặt,https://beauty.chanhtuoi.com/san-pham/klavuu/klavuu-sensitive-care-sea-silt-repair-cream,https://cdn.chanhtuoi.com/uploads/23/06/klavuu-sensitive-care-sea-silt-repair-cream_front_photo_original.jpeg.webp,"Water, Propanediol, Glycerin, Cyclohexasiloxane, 1,2-Hexanediol, Niacinamide, Polyquaternium 51, Polyglyceryl 10 Stearate, Panthenol, Dicaprylyl Carbonate, Caprylic/ Capric Triglyceride, Hydrogenated C6 14 Olefin Polymers, Hydrogenated Polydecene, Eclipta Prostrata Leaf Extract, Oyster Shell Extract, Sea Silt Extract, Pearl Extract, Undaria Pinnatifida Extract, Plankton Extract, Soluble Collagen, Ficus Carica (Fig) Fruit Extract, Sodium Hyaluronate, Hydrogenated Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, C12 20 Alkyl Glucoside, C14 22 Alcohols, Dimethicone/ Vinyl Dimethicone Crosspolymer, Acrylates/ C10 30 Alkyl Acrylate Crosspolymer, Hydrolyzed Collagen, Sea Water, Tromethamine, Adenosine, Fructooligosaccharides, Beta Glucan, Butylene Glycol, Madecassoside, Hydrolyzed Hyaluronic Acid, Raffinose, Ceramide 3, Cholesterol, Carrageenan, Arginine Ferulate, Palmitoyl Pentapeptide 4, Ethylhexylglycerin",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (90%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2F-S%E1%BA%B5n-Kem-Du%CC%9Bo%CC%9B%CC%83ng-Klavuu-Sensitive-Care-Sea-Silt-Repair-Cream-i.174960192.16462679588&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fklavuu%2Fklavuu-sensitive-care-sea-silt-repair-cream,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fproducts%2Fkem-duong-klavuu-sensitive-care-sea-silt-repair-cream-50ml-i1577487082-s6699521438.html&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fklavuu%2Fklavuu-sensitive-care-sea-silt-repair-cream
207,Nhuộm nâu da Vita Liberata Phenomenal 2 3 Week Tan Mousse,Vita Liberata,Sản phẩm chăm sóc toàn thân,https://beauty.chanhtuoi.com/san-pham/vita-liberata-sss5905/phenomenal-2-3-week-tan-mousse,https://cdn.chanhtuoi.com/uploads/2023/03/10811483-1914871773271580.jpg.webp,"Glycyrrhiza Glabra (Licorice) Leaf Extract, Rubus Idaeus (Raspberry) Leaf Extract, Litchi Chinensis Seed Extract, Cucumis Melo (Melon) Fruit Extract, Betaine, Fucus Vesiculosus Extract, Saccharide Isomerate, Punica Granatum Extract, Cucumis Sativus (Cucumber) Seed Extract, Carica Papaya (Papaya) Fruit Extract, Hydrolyzed Silk, Ginkgo Biloba Extract, Citric Acid, CI 17200, CI 42090, Sodium Benzoate, CI 14700, Tocopheryl Acetate, Potassium Sorbate, CI 19140, CI 60725, Cocamidopropyl Betaine, Hamamelis Virginiana (Witch Hazel) Extract, Dihydroxyacetone, Aloe Barbadensis Leaf Water, Vitis Vinifera (Grape) Vine Extract",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (65%) - Vừa (35%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DVita_Liberata_Nhu%E1%BB%99m_n%C3%A2u_da_Vita_Liberata_Phenomenal_2_3_Week_Tan_Mousse&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fvita-liberata-sss5905%2Fphenomenal-2-3-week-tan-mousse,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DVita%20Liberata%20Nhu%E1%BB%99m%20n%C3%A2u%20da%20Vita%20Liberata%20Phenomenal%202%203%20Week%20Tan%20Mousse&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fvita-liberata-sss5905%2Fphenomenal-2-3-week-tan-mousse
207,Kem chống nắng làm sáng da Luscious Brightening Base SPF 35,Luscious,Sản phẩm trang điểm (makeup),https://beauty.chanhtuoi.com/san-pham/luscious/brightening-base-spf-35,https://s3-ap-southeast-1.amazonaws.com/skincarisma-staging/submitted_images/files/000/100/335/thumb/brightening-base-spf-35.jpg,"Water, Fragrance, Glycerin, Phenoxyethanol, Titanium Dioxide, Dimethicone, Sodium Chloride, Panthenol, Butylene Glycol, Cyclopentasiloxane, Synthetic Fluorphlogopite, Aluminum Hydroxide, Niacinamide, Ascorbic Acid (Vitamin C), Methicone, Cyclohexasiloxane, Peg 10 Dimethicone, Methyl Methacrylate Crosspolymer, Hydrolyzed Wheat Protein, Trehalose, Polysilicone 11, Lavandula Angustifolia (Lavender) Flower Extract, Lauryl Peg 9 Polydimethylsiloxyethyl Dimethicone, Palmitoyl Pentapeptide 4, Sea Water, Arbutin, Nelumbo Nucifera Germ Extract, Tocopheryl Acetate, Silica, Ethylhexyl Methoxycinnamate, Lilium Candidum Flower Extract, Retinyl Palmitate (Vitamin A), Hydrolyzed Soy Protein, Rosa Damascena Flower Extract, Glyceryl Isostearate, Leontopodium Alpinum Flower Extract, Dimethicone/ Vinyl Dimethicone Crosspolymer",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (68%) - Vừa (22%) - Cao (5%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DLuscious_Kem_ch%E1%BB%91ng_n%E1%BA%AFng_l%C3%A0m_s%C3%A1ng_da_Luscious_Brightening_Base_SPF_35&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fluscious%2Fbrightening-base-spf-35,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DLuscious%20Kem%20ch%E1%BB%91ng%20n%E1%BA%AFng%20l%C3%A0m%20s%C3%A1ng%20da%20Luscious%20Brightening%20Base%20SPF%2035&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fluscious%2Fbrightening-base-spf-35
207,Nhuộm nâu da dạng xịt Vita Liberata Fabulous Self Tanning Mist,Vita Liberata,Sản phẩm chăm sóc toàn thân,https://beauty.chanhtuoi.com/san-pham/vita-liberata-sss5905/fabulous-self-tanning-mist,https://cdn.chanhtuoi.com/uploads/2023/03/a-mist-min.png.webp,"C13 14 Isoparaffin, Erythrulose, Water, Glycerin, Propylene Glycol, Coffea Arabica (Coffee) Seed Extract, Hyaluronic Acid, Citric Acid, Laureth 7, Sodium Benzoate, Potassium Sorbate, Polyacrylamide, Dihydroxyacetone, Camellia Sinensis Flower Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice Powder",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (53%) - Vừa (40%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2Fsearch%3Fkeyword%3DVita_Liberata_Nhu%E1%BB%99m_n%C3%A2u_da_d%E1%BA%A1ng_x%E1%BB%8Bt_Vita_Liberata_Fabulous_Self_Tanning_Mist&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fvita-liberata-sss5905%2Ffabulous-self-tanning-mist,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fcatalog%2F%3Fq%3DVita%20Liberata%20Nhu%E1%BB%99m%20n%C3%A2u%20da%20d%E1%BA%A1ng%20x%E1%BB%8Bt%20Vita%20Liberata%20Fabulous%20Self%20Tanning%20Mist&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fvita-liberata-sss5905%2Ffabulous-self-tanning-mist
207,Nước Cân Bằng Da Secret Key Black Out Pore Clean Toner,SECRET KEY,Chăm sóc damặt,https://beauty.chanhtuoi.com/san-pham/secret-key/black-out-pore-clean-toner,https://cdn.chanhtuoi.com/uploads/2022/12/tai-xuong-2-68.jpg.webp,"Water, Fragrance, Glycerin, Disodium Edta, Butylene Glycol, Kaolin, Allantoin, Betaine, Sucrose, Charcoal Powder, Peg 60 Hydrogenated Castor Oil, Hamamelis Virginiana (Witch Hazel) Extract, Carica Papaya (Papaya) Fruit Extract, Oryza Sativa (Rice) Extract, Alcohol Denat, Centella Asiatica Extract, Allium Sativum (Garlic) Bulb Extract, Sesamum Indicum (Sesame) Seed Extract, Glycine Max (Soybean) Seed Extract, Tosylamide/Epoxy Resin",Không chứa paraben | Không chứa sulfate | Không có cồn | Không chứa silicone | An toàn với da mụn | Thành phần tối thiểu | Không chứa chất gây dị ứng (EU),Thấp (85%) - Vừa (10%) - Cao (5%),https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fshopee.vn%2FN%C6%B0%E1%BB%9Bc-hoa-h%E1%BB%93ng-c%C3%A2n-b%E1%BA%B1ng-da-se-kh%C3%ADt-l%E1%BB%97-ch%C3%A2n-l%C3%B4ng-d%C3%A0nh-cho-da-d%E1%BA%A7u-Secret-Key-Black-Out-Pore-Clean-Toner-250ml-i.598813572.22604166877&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fsecret-key%2Fblack-out-pore-clean-toner,https://go.isclix.com/deep_link/4348612613854097995?url=https%3A%2F%2Fwww.lazada.vn%2Fproducts%2Fnuoc-hoa-hong-can-bang-da-se-khit-lo-chan-long-danh-cho-da-dau-secret-key-black-out-pore-clean-toner-250ml-i1924341963-s8801459605.html&utm_source=0&utm_medium=null&utm_campaign=chanhbeauty&utm_content=https%3A%2F%2Fbeauty.chanhtuoi.com%2Fsan-pham%2Fsecret-key%2Fblack-out-pore-clean-toner
